id_match	id_ent_inegi	entidad.x	id_muni_inegi	municipio.x	id_ent_gadm	entidad.y	id_muni_gadm	municipio.y
MEX.30.70_130 073	30	Veracruz	30 073	Hueyapan de Ocampo	MEX.30_1	Veracruz	MEX.30.70_1	Hueyapan de Ocampo
MEX.30.71_130 074	30	Veracruz	30 074	Huiloapan de Cuauhtémoc	MEX.30_1	Veracruz	MEX.30.71_1	Huiloapan de Cuauhtémoc
MEX.30.72_130 075	30	Veracruz	30 075	Ignacio de la Llave	MEX.30_1	Veracruz	MEX.30.72_1	Ignacio de la Llave
MEX.30.73_130 076	30	Veracruz	30 076	Ilamatlán	MEX.30_1	Veracruz	MEX.30.73_1	Ilamatlán
MEX.30.74_130 077	30	Veracruz	30 077	Isla	MEX.30_1	Veracruz	MEX.30.74_1	Isla
MEX.30.75_130 078	30	Veracruz	30 078	Ixcatepec	MEX.30_1	Veracruz	MEX.30.75_1	Ixcatepec
MEX.30.76_130 079	30	Veracruz	30 079	Ixhuacán de los Reyes	MEX.30_1	Veracruz	MEX.30.76_1	Ixhuacán de los Reyes
MEX.30.78_130 080	30	Veracruz	30 080	Ixhuatlán del Café	MEX.30_1	Veracruz	MEX.30.78_1	Ixhuatlán del Café
MEX.30.80_130 081	30	Veracruz	30 081	Ixhuatlancillo	MEX.30_1	Veracruz	MEX.30.80_1	Ixhuatlancillo
MEX.30.79_130 082	30	Veracruz	30 082	Ixhuatlán del Sureste	MEX.30_1	Veracruz	MEX.30.79_1	Ixhuatlán del Sureste
MEX.30.77_130 083	30	Veracruz	30 083	Ixhuatlán de Madero	MEX.30_1	Veracruz	MEX.30.77_1	Ixhuatlán de Madero
MEX.30.81_130 084	30	Veracruz	30 084	Ixmatlahuacan	MEX.30_1	Veracruz	MEX.30.81_1	Ixmatlahuacan
MEX.30.82_130 085	30	Veracruz	30 085	Ixtaczoquitlán	MEX.30_1	Veracruz	MEX.30.82_1	Ixtaczoquitlán
MEX.30.83_130 086	30	Veracruz	30 086	Jalacingo	MEX.30_1	Veracruz	MEX.30.83_1	Jalancingo
MEX.30.193_130 087	30	Veracruz	30 087	Xalapa	MEX.30_1	Veracruz	MEX.30.193_1	Xalapa
MEX.30.84_130 088	30	Veracruz	30 088	Jalcomulco	MEX.30_1	Veracruz	MEX.30.84_1	Jalcomulco
MEX.30.85_130 089	30	Veracruz	30 089	Jáltipan	MEX.30_1	Veracruz	MEX.30.85_1	Jáltipan
MEX.30.86_130 090	30	Veracruz	30 090	Jamapa	MEX.30_1	Veracruz	MEX.30.86_1	Jamapa
MEX.30.87_130 091	30	Veracruz	30 091	Jesús Carranza	MEX.30_1	Veracruz	MEX.30.87_1	Jesús Carranza
MEX.30.194_130 092	30	Veracruz	30 092	Xico	MEX.30_1	Veracruz	MEX.30.194_1	Xico
MEX.30.88_130 093	30	Veracruz	30 093	Jilotepec	MEX.30_1	Veracruz	MEX.30.88_1	Jilotepec
MEX.30.90_130 094	30	Veracruz	30 094	Juan Rodríguez Clara	MEX.30_1	Veracruz	MEX.30.90_1	Juan Rodríguez Clara
MEX.30.91_130 095	30	Veracruz	30 095	Juchique de Ferrer	MEX.30_1	Veracruz	MEX.30.91_1	Juchique de Ferrer
MEX.30.94_130 096	30	Veracruz	30 096	Landero y Coss	MEX.30_1	Veracruz	MEX.30.94_1	Landero y Coss
MEX.30.98_130 097	30	Veracruz	30 097	Lerdo de Tejada	MEX.30_1	Veracruz	MEX.30.98_1	Lerdo de Tejada
MEX.30.100_130 098	30	Veracruz	30 098	Magdalena	MEX.30_1	Veracruz	MEX.30.100_1	Magdalena
MEX.30.101_130 099	30	Veracruz	30 099	Maltrata	MEX.30_1	Veracruz	MEX.30.101_1	Maltrata
MEX.30.102_130 100	30	Veracruz	30 100	Manlio Fabio Altamirano	MEX.30_1	Veracruz	MEX.30.102_1	Manlio Fabio Altamirano
MEX.30.103_130 101	30	Veracruz	30 101	Mariano Escobedo	MEX.30_1	Veracruz	MEX.30.103_1	Mariano Escobedo
MEX.30.104_130 102	30	Veracruz	30 102	Martínez de la Torre	MEX.30_1	Veracruz	MEX.30.104_1	Martínez de la Torre
MEX.30.105_130 103	30	Veracruz	30 103	Mecatlán	MEX.30_1	Veracruz	MEX.30.105_1	Mecatlán
MEX.30.106_130 104	30	Veracruz	30 104	Mecayapan	MEX.30_1	Veracruz	MEX.30.106_1	Mecayapan
MEX.30.107_130 105	30	Veracruz	30 105	Medellín	MEX.30_1	Veracruz	MEX.30.107_1	Medellín
MEX.30.108_130 106	30	Veracruz	30 106	Miahuatlán	MEX.30_1	Veracruz	MEX.30.108_1	Mihuatlán
MEX.30.96_130 107	30	Veracruz	30 107	Las Minas	MEX.30_1	Veracruz	MEX.30.96_1	Las Minas
MEX.30.109_130 108	30	Veracruz	30 108	Minatitlán	MEX.30_1	Veracruz	MEX.30.109_1	Minatitlán
MEX.30.110_130 109	30	Veracruz	30 109	Misantla	MEX.30_1	Veracruz	MEX.30.110_1	Misantla
MEX.30.111_130 110	30	Veracruz	30 110	Mixtla de Altamirano	MEX.30_1	Veracruz	MEX.30.111_1	Mixtla de Altamirano
MEX.30.112_130 111	30	Veracruz	30 111	Moloacán	MEX.30_1	Veracruz	MEX.30.112_1	Moloacán
MEX.30.113_130 112	30	Veracruz	30 112	Naolinco	MEX.30_1	Veracruz	MEX.30.113_1	Naolinco
MEX.30.114_130 113	30	Veracruz	30 113	Naranjal	MEX.30_1	Veracruz	MEX.30.114_1	Naranjal
MEX.30.115_130 114	30	Veracruz	30 114	Nautla	MEX.30_1	Veracruz	MEX.30.115_1	Nautla
MEX.30.116_130 115	30	Veracruz	30 115	Nogales	MEX.30_1	Veracruz	MEX.30.116_1	Nogales
MEX.30.117_130 116	30	Veracruz	30 116	Oluta	MEX.30_1	Veracruz	MEX.30.117_1	Oluta
MEX.30.118_130 117	30	Veracruz	30 117	Omealca	MEX.30_1	Veracruz	MEX.30.118_1	Omealca
MEX.30.119_130 118	30	Veracruz	30 118	Orizaba	MEX.30_1	Veracruz	MEX.30.119_1	Orizaba
MEX.30.120_130 119	30	Veracruz	30 119	Otatitlán	MEX.30_1	Veracruz	MEX.30.120_1	Otatitlán
MEX.30.121_130 120	30	Veracruz	30 120	Oteapan	MEX.30_1	Veracruz	MEX.30.121_1	Oteapan
MEX.30.122_130 121	30	Veracruz	30 121	Ozuluama de Mascareñas	MEX.30_1	Veracruz	MEX.30.122_1	Ozuluama
MEX.30.123_130 122	30	Veracruz	30 122	Pajapan	MEX.30_1	Veracruz	MEX.30.123_1	Pajapan
MEX.30.124_130 123	30	Veracruz	30 123	Pánuco	MEX.30_1	Veracruz	MEX.30.124_1	Pánuco
MEX.30.125_130 124	30	Veracruz	30 124	Papantla	MEX.30_1	Veracruz	MEX.30.125_1	Papantla
MEX.30.127_130 125	30	Veracruz	30 125	Paso del Macho	MEX.30_1	Veracruz	MEX.30.127_1	Paso del Macho
MEX.30.126_130 126	30	Veracruz	30 126	Paso de Ovejas	MEX.30_1	Veracruz	MEX.30.126_1	Paso de Ovejas
MEX.30.93_130 127	30	Veracruz	30 127	La Perla	MEX.30_1	Veracruz	MEX.30.93_1	La Perla
MEX.30.128_130 128	30	Veracruz	30 128	Perote	MEX.30_1	Veracruz	MEX.30.128_1	Perote
MEX.30.129_130 129	30	Veracruz	30 129	Platón Sánchez	MEX.30_1	Veracruz	MEX.30.129_1	Platón Sánchez
MEX.30.130_130 130	30	Veracruz	30 130	Playa Vicente	MEX.30_1	Veracruz	MEX.30.130_1	Playa Vicente
MEX.30.131_130 131	30	Veracruz	30 131	Poza Rica de Hidalgo	MEX.30_1	Veracruz	MEX.30.131_1	Poza Rica de Hidalgo
MEX.30.97_130 132	30	Veracruz	30 132	Las Vigas de Ramírez	MEX.30_1	Veracruz	MEX.30.97_1	Las Vigas de Ramírez
MEX.30.133_130 133	30	Veracruz	30 133	Pueblo Viejo	MEX.30_1	Veracruz	MEX.30.133_1	Pueblo Viejo
MEX.30.134_130 134	30	Veracruz	30 134	Puente Nacional	MEX.30_1	Veracruz	MEX.30.134_1	Puente Nacional
MEX.30.135_130 135	30	Veracruz	30 135	Rafael Delgado	MEX.30_1	Veracruz	MEX.30.135_1	Rafael Delgado
MEX.30.136_130 136	30	Veracruz	30 136	Rafael Lucio	MEX.30_1	Veracruz	MEX.30.136_1	Rafael Lucio
MEX.30.99_130 137	30	Veracruz	30 137	Los Reyes	MEX.30_1	Veracruz	MEX.30.99_1	Los Reyes
MEX.30.137_130 138	30	Veracruz	30 138	Río Blanco	MEX.30_1	Veracruz	MEX.30.137_1	Río Blanco
MEX.30.138_130 139	30	Veracruz	30 139	Saltabarranca	MEX.30_1	Veracruz	MEX.30.138_1	Saltabarranca
MEX.30.139_130 140	30	Veracruz	30 140	San Andrés Tenejapan	MEX.30_1	Veracruz	MEX.30.139_1	San Andrés Tenejapan
MEX.30.140_130 141	30	Veracruz	30 141	San Andrés Tuxtla	MEX.30_1	Veracruz	MEX.30.140_1	San Andrés Tuxtla
MEX.30.141_130 142	30	Veracruz	30 142	San Juan Evangelista	MEX.30_1	Veracruz	MEX.30.141_1	San Juan Evangelista
MEX.30.142_130 143	30	Veracruz	30 143	Santiago Tuxtla	MEX.30_1	Veracruz	MEX.30.142_1	Santiago Tuxtla
MEX.30.143_130 144	30	Veracruz	30 144	Sayula de Alemán	MEX.30_1	Veracruz	MEX.30.143_1	Sayula de Alemán
MEX.30.145_130 145	30	Veracruz	30 145	Soconusco	MEX.30_1	Veracruz	MEX.30.145_1	Soconusco
MEX.30.144_130 146	30	Veracruz	30 146	Sochiapa	MEX.30_1	Veracruz	MEX.30.144_1	Sochiapa
MEX.30.146_130 147	30	Veracruz	30 147	Soledad Atzompa	MEX.30_1	Veracruz	MEX.30.146_1	Soledad Atzompa
MEX.30.147_130 148	30	Veracruz	30 148	Soledad de Doblado	MEX.30_1	Veracruz	MEX.30.147_1	Soledad de Doblado
MEX.30.148_130 149	30	Veracruz	30 149	Soteapan	MEX.30_1	Veracruz	MEX.30.148_1	Soteapan
MEX.30.149_130 150	30	Veracruz	30 150	Tamalín	MEX.30_1	Veracruz	MEX.30.149_1	Tamalín
MEX.30.150_130 151	30	Veracruz	30 151	Tamiahua	MEX.30_1	Veracruz	MEX.30.150_1	Tamiahua
MEX.30.151_130 152	30	Veracruz	30 152	Tampico Alto	MEX.30_1	Veracruz	MEX.30.151_1	Tampico Alto
MEX.30.152_130 153	30	Veracruz	30 153	Tancoco	MEX.30_1	Veracruz	MEX.30.152_1	Tancoco
MEX.30.153_130 154	30	Veracruz	30 154	Tantima	MEX.30_1	Veracruz	MEX.30.153_1	Tantima
MEX.30.154_130 155	30	Veracruz	30 155	Tantoyuca	MEX.30_1	Veracruz	MEX.30.154_1	Tantoyuca
MEX.30.155_130 156	30	Veracruz	30 156	Tatatila	MEX.30_1	Veracruz	MEX.30.155_1	Tatatila
MEX.30.30_130 157	30	Veracruz	30 157	Castillo de Teayo	MEX.30_1	Veracruz	MEX.30.30_1	Castillo de Teayo
MEX.30.156_130 158	30	Veracruz	30 158	Tecolutla	MEX.30_1	Veracruz	MEX.30.156_1	Tecolutla
MEX.30.157_130 159	30	Veracruz	30 159	Tehuipango	MEX.30_1	Veracruz	MEX.30.157_1	Tehuipango
MEX.30.158_130 160	30	Veracruz	30 160	Álamo Temapache	MEX.30_1	Veracruz	MEX.30.158_1	Temapache
MEX.30.159_130 161	30	Veracruz	30 161	Tempoal	MEX.30_1	Veracruz	MEX.30.159_1	Tempoal
MEX.30.160_130 162	30	Veracruz	30 162	Tenampa	MEX.30_1	Veracruz	MEX.30.160_1	Tenampa
MEX.30.161_130 163	30	Veracruz	30 163	Tenochtitlán	MEX.30_1	Veracruz	MEX.30.161_1	Tenochtitlán
MEX.30.162_130 164	30	Veracruz	30 164	Teocelo	MEX.30_1	Veracruz	MEX.30.162_1	Teocelo
MEX.30.163_130 165	30	Veracruz	30 165	Tepatlaxco	MEX.30_1	Veracruz	MEX.30.163_1	Tepatlaxco
MEX.30.164_130 166	30	Veracruz	30 166	Tepetlán	MEX.30_1	Veracruz	MEX.30.164_1	Tepetlán
MEX.30.165_130 167	30	Veracruz	30 167	Tepetzintla	MEX.30_1	Veracruz	MEX.30.165_1	Tepetzintla
MEX.30.166_130 168	30	Veracruz	30 168	Tequila	MEX.30_1	Veracruz	MEX.30.166_1	Tequila
MEX.30.89_130 169	30	Veracruz	30 169	José Azueta	MEX.30_1	Veracruz	MEX.30.89_1	José Azueta
MEX.30.167_130 170	30	Veracruz	30 170	Texcatepec	MEX.30_1	Veracruz	MEX.30.167_1	Texcatepec
MEX.30.168_130 171	30	Veracruz	30 171	Texhuacán	MEX.30_1	Veracruz	MEX.30.168_1	Texhuacán
MEX.30.169_130 172	30	Veracruz	30 172	Texistepec	MEX.30_1	Veracruz	MEX.30.169_1	Texistepec
MEX.30.170_130 173	30	Veracruz	30 173	Tezonapa	MEX.30_1	Veracruz	MEX.30.170_1	Tezonapa
MEX.30.171_130 174	30	Veracruz	30 174	Tierra Blanca	MEX.30_1	Veracruz	MEX.30.171_1	Tierra Blanca
MEX.30.172_130 175	30	Veracruz	30 175	Tihuatlán	MEX.30_1	Veracruz	MEX.30.172_1	Tihuatlán
MEX.30.177_130 176	30	Veracruz	30 176	Tlacojalpan	MEX.30_1	Veracruz	MEX.30.177_1	Tlajocalpan
MEX.30.174_130 177	30	Veracruz	30 177	Tlacolulan	MEX.30_1	Veracruz	MEX.30.174_1	Tlacolulan
MEX.30.175_130 178	30	Veracruz	30 178	Tlacotalpan	MEX.30_1	Veracruz	MEX.30.175_1	Tlacotalpan
MEX.30.176_130 179	30	Veracruz	30 179	Tlacotepec de Mejía	MEX.30_1	Veracruz	MEX.30.176_1	Tlacotepec de Mejía
MEX.30.173_130 180	30	Veracruz	30 180	Tlachichilco	MEX.30_1	Veracruz	MEX.30.173_1	Tlachichilco
MEX.30.178_130 181	30	Veracruz	30 181	Tlalixcoyan	MEX.30_1	Veracruz	MEX.30.178_1	Tlalixcoyan
MEX.30.179_130 182	30	Veracruz	30 182	Tlalnelhuayocan	MEX.30_1	Veracruz	MEX.30.179_1	Tlalnelhuayocan
MEX.30.181_130 183	30	Veracruz	30 183	Tlapacoyan	MEX.30_1	Veracruz	MEX.30.181_1	Tlapacoyan
MEX.30.182_130 184	30	Veracruz	30 184	Tlaquilpa	MEX.30_1	Veracruz	MEX.30.182_1	Tlaquilpan
MEX.30.183_130 185	30	Veracruz	30 185	Tlilapan	MEX.30_1	Veracruz	MEX.30.183_1	Tlilapan
MEX.30.184_130 186	30	Veracruz	30 186	Tomatlán	MEX.30_1	Veracruz	MEX.30.184_1	Tomatlán
MEX.30.185_130 187	30	Veracruz	30 187	Tonayán	MEX.30_1	Veracruz	MEX.30.185_1	Tonayán
MEX.30.186_130 188	30	Veracruz	30 188	Totutla	MEX.30_1	Veracruz	MEX.30.186_1	Totutla
MEX.30.187_130 189	30	Veracruz	30 189	Tuxpan	MEX.30_1	Veracruz	MEX.30.187_1	Tuxpan
MEX.30.188_130 190	30	Veracruz	30 190	Tuxtilla	MEX.30_1	Veracruz	MEX.30.188_1	Tuxtilla
MEX.30.189_130 191	30	Veracruz	30 191	Ursulo Galván	MEX.30_1	Veracruz	MEX.30.189_1	Úrsulo Galván
MEX.30.190_130 192	30	Veracruz	30 192	Vega de Alatorre	MEX.30_1	Veracruz	MEX.30.190_1	Vega de Alatorre
MEX.30.191_130 193	30	Veracruz	30 193	Veracruz	MEX.30_1	Veracruz	MEX.30.191_1	Veracruz
MEX.30.192_130 194	30	Veracruz	30 194	Villa Aldama	MEX.30_1	Veracruz	MEX.30.192_1	Villa Aldama
MEX.30.195_130 195	30	Veracruz	30 195	Xoxocotla	MEX.30_1	Veracruz	MEX.30.195_1	Xoxocotla
MEX.30.196_130 196	30	Veracruz	30 196	Yanga	MEX.30_1	Veracruz	MEX.30.196_1	Yanga
MEX.30.197_130 197	30	Veracruz	30 197	Yecuatla	MEX.30_1	Veracruz	MEX.30.197_1	Yecuatla
MEX.30.198_130 198	30	Veracruz	30 198	Zacualpan	MEX.30_1	Veracruz	MEX.30.198_1	Zacualpan
MEX.30.199_130 199	30	Veracruz	30 199	Zaragoza	MEX.30_1	Veracruz	MEX.30.199_1	Zaragoza
MEX.30.200_130 200	30	Veracruz	30 200	Zentla	MEX.30_1	Veracruz	MEX.30.200_1	Zentla
MEX.30.201_130 201	30	Veracruz	30 201	Zongolica	MEX.30_1	Veracruz	MEX.30.201_1	Zongolica
MEX.30.202_130 202	30	Veracruz	30 202	Zontecomatlán de López y Fuentes	MEX.30_1	Veracruz	MEX.30.202_1	Zontecomatlán
MEX.30.203_130 203	30	Veracruz	30 203	Zozocolco de Hidalgo	MEX.30_1	Veracruz	MEX.30.203_1	Zozocolco de Hidalgo
MEX.31.1_131 001	31	Yucatán	31 001	Abalá	MEX.31_1	Yucatán	MEX.31.1_1	Abalá
MEX.31.2_131 002	31	Yucatán	31 002	Acanceh	MEX.31_1	Yucatán	MEX.31.2_1	Acanceh
MEX.31.3_131 003	31	Yucatán	31 003	Akil	MEX.31_1	Yucatán	MEX.31.3_1	Akil
MEX.31.4_131 004	31	Yucatán	31 004	Baca	MEX.31_1	Yucatán	MEX.31.4_1	Baca
MEX.31.5_131 005	31	Yucatán	31 005	Bokobá	MEX.31_1	Yucatán	MEX.31.5_1	Bokobá
MEX.31.6_131 006	31	Yucatán	31 006	Buctzotz	MEX.31_1	Yucatán	MEX.31.6_1	Buctzotz
MEX.31.7_131 007	31	Yucatán	31 007	Cacalchén	MEX.31_1	Yucatán	MEX.31.7_1	Cacalchén
MEX.31.8_131 008	31	Yucatán	31 008	Calotmul	MEX.31_1	Yucatán	MEX.31.8_1	Calotmul
MEX.31.9_131 009	31	Yucatán	31 009	Cansahcab	MEX.31_1	Yucatán	MEX.31.9_1	Cansahcab
MEX.31.10_131 010	31	Yucatán	31 010	Cantamayec	MEX.31_1	Yucatán	MEX.31.10_1	Cantamayec
MEX.31.11_131 011	31	Yucatán	31 011	Celestún	MEX.31_1	Yucatán	MEX.31.11_1	Celestún
MEX.31.12_131 012	31	Yucatán	31 012	Cenotillo	MEX.31_1	Yucatán	MEX.31.12_1	Cenotillo
MEX.31.22_131 013	31	Yucatán	31 013	Conkal	MEX.31_1	Yucatán	MEX.31.22_1	Conkal
MEX.31.23_131 014	31	Yucatán	31 014	Cuncunul	MEX.31_1	Yucatán	MEX.31.23_1	Cuncunul
MEX.31.24_131 015	31	Yucatán	31 015	Cuzamá	MEX.31_1	Yucatán	MEX.31.24_1	Cuzamá
MEX.31.13_131 016	31	Yucatán	31 016	Chacsinkín	MEX.31_1	Yucatán	MEX.31.13_1	Chacsinkín
MEX.31.14_131 017	31	Yucatán	31 017	Chankom	MEX.31_1	Yucatán	MEX.31.14_1	Chankom
MEX.31.15_131 018	31	Yucatán	31 018	Chapab	MEX.31_1	Yucatán	MEX.31.15_1	Chapab
MEX.31.16_131 019	31	Yucatán	31 019	Chemax	MEX.31_1	Yucatán	MEX.31.16_1	Chemax
MEX.31.18_131 020	31	Yucatán	31 020	Chicxulub Pueblo	MEX.31_1	Yucatán	MEX.31.18_1	Chicxulub Pueblo
MEX.31.17_131 021	31	Yucatán	31 021	Chichimilá	MEX.31_1	Yucatán	MEX.31.17_1	Chichimilá
MEX.31.19_131 022	31	Yucatán	31 022	Chikindzonot	MEX.31_1	Yucatán	MEX.31.19_1	Chikindzonot
MEX.31.20_131 023	31	Yucatán	31 023	Chocholá	MEX.31_1	Yucatán	MEX.31.20_1	Chocholá
MEX.31.21_131 024	31	Yucatán	31 024	Chumayel	MEX.31_1	Yucatán	MEX.31.21_1	Chumayel
MEX.31.25_131 025	31	Yucatán	31 025	Dzán	MEX.31_1	Yucatán	MEX.31.25_1	Dzan
MEX.31.26_131 026	31	Yucatán	31 026	Dzemul	MEX.31_1	Yucatán	MEX.31.26_1	Dzemul
MEX.31.27_131 027	31	Yucatán	31 027	Dzidzantún	MEX.31_1	Yucatán	MEX.31.27_1	Dzidzantún
MEX.31.28_131 028	31	Yucatán	31 028	Dzilam de Bravo	MEX.31_1	Yucatán	MEX.31.28_1	Dzilam de Bravo
MEX.31.29_131 029	31	Yucatán	31 029	Dzilam González	MEX.31_1	Yucatán	MEX.31.29_1	Dzilam González
MEX.31.30_131 030	31	Yucatán	31 030	Dzitás	MEX.31_1	Yucatán	MEX.31.30_1	Dzitás
MEX.31.31_131 031	31	Yucatán	31 031	Dzoncauich	MEX.31_1	Yucatán	MEX.31.31_1	Dzoncauich
MEX.31.32_131 032	31	Yucatán	31 032	Espita	MEX.31_1	Yucatán	MEX.31.32_1	Espita
MEX.31.33_131 033	31	Yucatán	31 033	Halachó	MEX.31_1	Yucatán	MEX.31.33_1	Halachó
MEX.31.34_131 034	31	Yucatán	31 034	Hocabá	MEX.31_1	Yucatán	MEX.31.34_1	Hocabá
MEX.31.35_131 035	31	Yucatán	31 035	Hoctún	MEX.31_1	Yucatán	MEX.31.35_1	Hoctún
MEX.31.36_131 036	31	Yucatán	31 036	Homún	MEX.31_1	Yucatán	MEX.31.36_1	Homún
MEX.31.37_131 037	31	Yucatán	31 037	Huhí	MEX.31_1	Yucatán	MEX.31.37_1	Huhí
MEX.31.38_131 038	31	Yucatán	31 038	Hunucmá	MEX.31_1	Yucatán	MEX.31.38_1	Hunucmá
MEX.31.39_131 039	31	Yucatán	31 039	Ixil	MEX.31_1	Yucatán	MEX.31.39_1	Ixil
MEX.31.40_131 040	31	Yucatán	31 040	Izamal	MEX.31_1	Yucatán	MEX.31.40_1	Izamal
MEX.31.41_131 041	31	Yucatán	31 041	Kanasín	MEX.31_1	Yucatán	MEX.31.41_1	Kanasín
MEX.31.42_131 042	31	Yucatán	31 042	Kantunil	MEX.31_1	Yucatán	MEX.31.42_1	Kantunil
MEX.31.43_131 043	31	Yucatán	31 043	Kaua	MEX.31_1	Yucatán	MEX.31.43_1	Kaua
MEX.31.44_131 044	31	Yucatán	31 044	Kinchil	MEX.31_1	Yucatán	MEX.31.44_1	Kinchil
MEX.31.45_131 045	31	Yucatán	31 045	Kopomá	MEX.31_1	Yucatán	MEX.31.45_1	Kopomá
MEX.31.46_131 046	31	Yucatán	31 046	Mama	MEX.31_1	Yucatán	MEX.31.46_1	Mama
MEX.31.47_131 047	31	Yucatán	31 047	Maní	MEX.31_1	Yucatán	MEX.31.47_1	Maní
MEX.31.48_131 048	31	Yucatán	31 048	Maxcanú	MEX.31_1	Yucatán	MEX.31.48_1	Maxcanú
MEX.31.49_131 049	31	Yucatán	31 049	Mayapán	MEX.31_1	Yucatán	MEX.31.49_1	Mayapán
MEX.31.50_131 050	31	Yucatán	31 050	Mérida	MEX.31_1	Yucatán	MEX.31.50_1	Mérida
MEX.31.51_131 051	31	Yucatán	31 051	Mocochá	MEX.31_1	Yucatán	MEX.31.51_1	Mocochá
MEX.31.52_131 052	31	Yucatán	31 052	Motul	MEX.31_1	Yucatán	MEX.31.52_1	Motul
MEX.31.53_131 053	31	Yucatán	31 053	Muna	MEX.31_1	Yucatán	MEX.31.53_1	Muna
MEX.31.54_131 054	31	Yucatán	31 054	Muxupip	MEX.31_1	Yucatán	MEX.31.54_1	Muxupip
MEX.31.55_131 055	31	Yucatán	31 055	Opichén	MEX.31_1	Yucatán	MEX.31.55_1	Opichén
MEX.31.56_131 056	31	Yucatán	31 056	Oxkutzcab	MEX.31_1	Yucatán	MEX.31.56_1	Oxkutzcab
MEX.31.57_131 057	31	Yucatán	31 057	Panabá	MEX.31_1	Yucatán	MEX.31.57_1	Panabá
MEX.31.58_131 058	31	Yucatán	31 058	Peto	MEX.31_1	Yucatán	MEX.31.58_1	Peto
MEX.31.59_131 059	31	Yucatán	31 059	Progreso	MEX.31_1	Yucatán	MEX.31.59_1	Progreso
MEX.31.60_131 060	31	Yucatán	31 060	Quintana Roo	MEX.31_1	Yucatán	MEX.31.60_1	Quintana Roo
MEX.31.61_131 061	31	Yucatán	31 061	Río Lagartos	MEX.31_1	Yucatán	MEX.31.61_1	Río Lagartos
MEX.31.62_131 062	31	Yucatán	31 062	Sacalum	MEX.31_1	Yucatán	MEX.31.62_1	Sacalum
MEX.31.63_131 063	31	Yucatán	31 063	Samahil	MEX.31_1	Yucatán	MEX.31.63_1	Samahil
MEX.31.65_131 064	31	Yucatán	31 064	Sanahcat	MEX.31_1	Yucatán	MEX.31.65_1	Sanahcat
MEX.31.64_131 065	31	Yucatán	31 065	San Felipe	MEX.31_1	Yucatán	MEX.31.64_1	San Felipe
MEX.31.66_131 066	31	Yucatán	31 066	Santa Elena	MEX.31_1	Yucatán	MEX.31.66_1	Santa Elena
MEX.31.67_131 067	31	Yucatán	31 067	Seyé	MEX.31_1	Yucatán	MEX.31.67_1	Seyé
MEX.31.68_131 068	31	Yucatán	31 068	Sinanché	MEX.31_1	Yucatán	MEX.31.68_1	Sinanché
MEX.31.69_131 069	31	Yucatán	31 069	Sotuta	MEX.31_1	Yucatán	MEX.31.69_1	Sotuta
MEX.31.70_131 070	31	Yucatán	31 070	Sucilá	MEX.31_1	Yucatán	MEX.31.70_1	Sucilá
MEX.31.71_131 071	31	Yucatán	31 071	Sudzal	MEX.31_1	Yucatán	MEX.31.71_1	Sudzal
MEX.31.72_131 072	31	Yucatán	31 072	Suma	MEX.31_1	Yucatán	MEX.31.72_1	Suma
MEX.31.73_131 073	31	Yucatán	31 073	Tahdziú	MEX.31_1	Yucatán	MEX.31.73_1	Tahdziú
MEX.31.74_131 074	31	Yucatán	31 074	Tahmek	MEX.31_1	Yucatán	MEX.31.74_1	Tahmek
MEX.31.75_131 075	31	Yucatán	31 075	Teabo	MEX.31_1	Yucatán	MEX.31.75_1	Teabo
MEX.31.76_131 076	31	Yucatán	31 076	Tecoh	MEX.31_1	Yucatán	MEX.31.76_1	Tecoh
MEX.31.77_131 077	31	Yucatán	31 077	Tekal de Venegas	MEX.31_1	Yucatán	MEX.31.77_1	Tekal de Venegas
MEX.31.78_131 078	31	Yucatán	31 078	Tekantó	MEX.31_1	Yucatán	MEX.31.78_1	Tekantó
MEX.31.79_131 079	31	Yucatán	31 079	Tekax	MEX.31_1	Yucatán	MEX.31.79_1	Tekax
MEX.31.80_131 080	31	Yucatán	31 080	Tekit	MEX.31_1	Yucatán	MEX.31.80_1	Tekit
MEX.31.81_131 081	31	Yucatán	31 081	Tekom	MEX.31_1	Yucatán	MEX.31.81_1	Tekom
MEX.31.82_131 082	31	Yucatán	31 082	Telchac Pueblo	MEX.31_1	Yucatán	MEX.31.82_1	Telchac Pueblo
MEX.31.83_131 083	31	Yucatán	31 083	Telchac Puerto	MEX.31_1	Yucatán	MEX.31.83_1	Telchac Puerto
MEX.31.84_131 084	31	Yucatán	31 084	Temax	MEX.31_1	Yucatán	MEX.31.84_1	Temax
MEX.31.85_131 085	31	Yucatán	31 085	Temozón	MEX.31_1	Yucatán	MEX.31.85_1	Temozón
MEX.31.86_131 086	31	Yucatán	31 086	Tepakán	MEX.31_1	Yucatán	MEX.31.86_1	Tepakán
MEX.31.87_131 087	31	Yucatán	31 087	Tetiz	MEX.31_1	Yucatán	MEX.31.87_1	Tetiz
MEX.31.88_131 088	31	Yucatán	31 088	Teya	MEX.31_1	Yucatán	MEX.31.88_1	Teya
MEX.31.89_131 089	31	Yucatán	31 089	Ticul	MEX.31_1	Yucatán	MEX.31.89_1	Ticul
MEX.31.90_131 090	31	Yucatán	31 090	Timucuy	MEX.31_1	Yucatán	MEX.31.90_1	Timucuy
MEX.31.91_131 091	31	Yucatán	31 091	Tinum	MEX.31_1	Yucatán	MEX.31.91_1	Tinúm
